	名称	代码	市值（亿元）	涨跌幅	pe	pb	一级行业代码	一级行业名称	二级行业代码	二级行业名称	持有市值（元）	日盈亏	相关指数
1629	漫步者	002351.XSHE	91.4636	1.49%	114.81	5.0	801080	电子I	801085	电子制造II	2.96	0.04	中证1000
1630	大连重工	002204.XSHE	59.6793	-0.32%	31.46	0.9	801890	机械设备I	801074	专用设备II	2.96	-0.01	中证1000
1631	中珠医疗	600568.XSHG	33.8788	0.0%	-1.74	0.84	801180	房地产I	801181	房地产开发II	2.96	0.0	中证1000
1632	设计总院	603357.XSHG	47.6361	-1.24%	12.85	2.07	801720	建筑装饰I	801723	基础建设II	2.92	-0.04	中证1000
1633	中原环保	000544.XSHE	58.0912	-0.5%	14.5	1.0	801160	公用事业I	801164	水务II	2.92	-0.01	中证1000
1634	京汉股份	000615.XSHE	36.6902	-0.64%	33.71	2.06	801180	房地产I	801181	房地产开发II	2.92	-0.02	中证1000
1635	方大集团	000055.XSHE	50.1029	-1.57%	2.41	0.99	801720	建筑装饰I	801724	专业工程II	2.92	-0.05	中证1000
1636	金安国纪	002636.XSHE	56.2744	1.03%	30.19	2.13	801080	电子I	801083	元件II	2.92	0.03	中证1000
1637	隆华科技	300263.XSHE	39.6138	0.92%	22.04	1.47	801160	公用事业I	801162	环保工程及服务II	2.92	0.03	中证1000
1638	恒泰艾普	300157.XSHE	28.1285	-0.51%	-50.48	0.78	801020	采掘I	801024	采掘服务II	2.92	-0.01	中证1000
1639	新开普	300248.XSHE	35.6008	-1.08%	27.33	2.29	801750	计算机I	801222	计算机应用II	2.92	-0.03	中证1000
1640	金诚信	603979.XSHG	49.8814	-1.05%	16.63	1.19	801020	采掘I	801024	采掘服务II	2.92	-0.03	中证1000
1641	勤上股份	002638.XSHE	46.9274	1.62%	-3.56	1.19	801760	传媒I	801761	文化传媒II	2.92	0.05	中证1000
1642	珠江啤酒	002461.XSHE	158.6957	-0.98%	31.49	1.88	801120	食品饮料I	801123	饮料制造II	2.92	-0.03	中证1000
1643	山东海化	000822.XSHE	40.0106	0.45%	11.18	1.16	801030	化工I	801033	化学原料II	2.87	0.01	中证1000
1644	易尚展示	002751.XSHE	35.2799	-2.72%	58.76	3.37	801140	轻工制造I	801144	其他轻工制造II	2.87	-0.08	中证1000
1645	四川成渝	601107.XSHG	116.5121	1.31%	11.05	0.76	801170	交通运输I	801175	高速公路II	2.87	0.04	中证1000
1646	美晨生态	300237.XSHE	36.4721	-0.4%	31.83	1.01	801720	建筑装饰I	801725	园林工程II	2.87	-0.01	中证1000
1647	润建股份	002929.XSHE	59.6015	-0.7%	28.15	2.16	801770	通信I	801102	通信设备II	2.87	-0.02	中证1000
1648	科陆电子	002121.XSHE	57.3198	-0.49%	-4.0	1.74	801730	电气设备I	801732	电气自动化设备II	2.87	-0.01	中证1000
1649	佳讯飞鸿	300213.XSHE	36.35	0.0%	24.42	1.78	801770	通信I	801102	通信设备II	2.87	0.0	中证1000
1650	云图控股	002539.XSHE	47.0707	0.0%	21.59	1.47	801030	化工I	801034	化学制品II	2.87	0.0	中证1000
1651	湖北广电	000665.XSHE	47.6004	-0.61%	37.37	0.73	801760	传媒I	801761	文化传媒II	2.87	-0.02	中证1000
1652	天泽信息	300209.XSHE	53.6974	0.24%	26.09	1.31	801750	计算机I	801222	计算机应用II	2.87	0.01	中证1000
1653	利群股份	601366.XSHG	46.2089	0.0%	38.41	1.0	801200	商业贸易I	801203	一般零售II	2.87	0.0	中证1000
1654	兴民智通	002355.XSHE	35.4966	-1.4%	-11.79	1.26	801880	汽车I	801093	汽车零部件II	2.83	-0.04	中证1000
1655	正海磁材	300224.XSHE	61.1061	-0.67%	-110.88	2.3	801050	有色金属I	801051	金属非金属新材料II	2.83	-0.02	中证1000
1656	保变电气	600550.XSHG	54.3251	-0.34%	-7.87	7.68	801730	电气设备I	801734	高低压设备II	2.83	-0.01	中证1000
1657	华金资本	000532.XSHE	39.4691	1.22%	66.8	4.91	801080	电子I	801083	元件II	2.83	0.03	中证1000
1658	北纬科技	002148.XSHE	28.4584	-0.99%	254.95	2.48	801760	传媒I	801752	互联网传媒II	2.83	-0.03	中证1000
1659	八一钢铁	600581.XSHG	51.5054	-1.19%	14.18	1.2	801040	钢铁I	801041	钢铁II	2.83	-0.03	中证1000
1660	青山纸业	600103.XSHG	45.8858	0.5%	47.76	1.29	801140	轻工制造I	801143	造纸II	2.83	0.01	中证1000
1661	中石科技	300684.XSHE	63.9956	-1.77%	58.59	8.74	801030	化工I	801034	化学制品II	2.78	-0.05	中证1000
1662	鸿利智汇	300219.XSHE	43.382	-0.49%	-5.0	2.29	801080	电子I	801084	光学光电子II	2.78	-0.01	中证1000
1663	惠博普	002554.XSHE	31.695999999999998	0.34%	-6.64	1.82	801020	采掘I	801024	采掘服务II	2.78	0.01	中证1000
1664	杭叉集团	603298.XSHG	78.7183	-0.24%	13.24	1.9	801890	机械设备I	801074	专用设备II	2.78	-0.01	中证1000
1665	华西能源	002630.XSHE	27.8669	-1.27%	-12.95	0.87	801730	电气设备I	801733	电源设备II	2.78	-0.04	中证1000
1666	蒙娜丽莎	002918.XSHE	72.9565	-3.25%	18.31	2.63	801710	建筑材料I	801713	其他建材II	2.78	-0.09	中证1000
1667	龙头股份	600630.XSHG	28.8906	-0.44%	296.96	1.58	801130	纺织服装I	801132	服装家纺II	2.78	-0.01	中证1000
1668	建新股份	300107.XSHE	39.5061	-1.95%	8.89	2.31	801030	化工I	801034	化学制品II	2.78	-0.05	中证1000
1669	恒信东方	300081.XSHE	47.0951	0.56%	47.19	1.77	801770	通信I	801102	通信设备II	2.78	0.02	中证1000
1670	中钨高新	000657.XSHE	55.1833	0.0%	40.39	1.68	801050	有色金属I	801054	稀有金属II	2.78	0.0	中证1000
1671	禾望电气	603063.XSHG	35.0314	0.37%	53.13	1.41	801730	电气设备I	801732	电气自动化设备II	2.74	0.01	中证1000
1672	红阳能源	600758.XSHG	54.7315	-1.69%	45.92	0.99	801020	采掘I	801021	煤炭开采II	2.74	-0.05	中证1000
1673	万兴科技	300624.XSHE	50.3059	-0.78%	49.82	7.0	801750	计算机I	801222	计算机应用II	2.74	-0.02	中证1000
1674	科华恒盛	002335.XSHE	40.4007	0.74%	41.59	1.28	801730	电气设备I	801733	电源设备II	2.74	0.02	中证1000
1675	凌钢股份	600231.XSHG	74.8192	-0.74%	21.86	0.97	801040	钢铁I	801041	钢铁II	2.69	-0.02	中证1000
1676	鲍斯股份	300441.XSHE	54.7654	1.33%	61.8	3.4	801890	机械设备I	801072	通用机械II	2.69	0.04	中证1000
1677	广东甘化	000576.XSHE	30.7346	3.46%	13.86	2.77	801010	农林牧渔I	801012	农产品加工II	2.69	0.09	中证1000
1678	吉华集团	603980.XSHG	54.6	-2.95%	9.69	1.21	801030	化工I	801034	化学制品II	2.69	-0.08	中证1000
1679	鄂尔多斯	600295.XSHG	115.2241	0.0%	8.42	0.98	801020	采掘I	801022	其他采掘II	2.69	0.0	中证1000
1680	宁波建工	601789.XSHG	35.1389	-0.56%	15.67	1.25	801720	建筑装饰I	801721	房屋建设II	2.69	-0.02	中证1000
1681	瑞茂通	600180.XSHG	68.2056	-0.6%	14.83	1.13	801170	交通运输I	801178	物流II	2.69	-0.02	中证1000
1682	实达集团	600734.XSHG	43.9395	-0.71%	-6.55	1.89	801770	通信I	801102	通信设备II	2.69	-0.02	中证1000
1683	拓日新能	002218.XSHE	34.9885	0.35%	39.18	1.18	801730	电气设备I	801733	电源设备II	2.65	0.01	中证1000
1684	京山轻机	000821.XSHE	33.0476	-0.16%	186.02	1.14	801890	机械设备I	801074	专用设备II	2.65	-0.0	中证1000
1685	鸿博股份	002229.XSHE	30.1997	1.49%	466.87	1.81	801140	轻工制造I	801141	包装印刷II	2.65	0.04	中证1000
1686	好当家	600467.XSHG	34.3334	-0.43%	53.72	1.12	801010	农林牧渔I	801015	渔业II	2.65	-0.01	中证1000
1687	苏盐井神	603299.XSHG	50.1898	0.0%	25.73	1.29	801030	化工I	801033	化学原料II	2.65	0.0	中证1000
1688	天壕环境	300332.XSHE	32.0393	1.65%	31.72	0.92	801160	公用事业I	801162	环保工程及服务II	2.65	0.04	中证1000
1689	红太阳	000525.XSHE	47.333	-0.74%	12.87	0.98	801030	化工I	801034	化学制品II	2.65	-0.02	中证1000
1690	梦百合	603313.XSHG	60.133	-2.09%	17.89	3.0	801140	轻工制造I	801142	家用轻工II	2.65	-0.06	中证1000
1691	迈为股份	300751.XSHE	62.0932	2.83%	29.04	4.82	801890	机械设备I	801074	专用设备II	2.65	0.07	中证1000
1692	新文化	300336.XSHE	31.3624	0.26%	-28.89	1.01	801760	传媒I	801751	营销传播II	2.65	0.01	中证1000
1693	富瀚微	300613.XSHE	66.7161	-0.07%	80.41	5.9	801080	电子I	801081	半导体II	2.65	-0.0	中证1000
1694	ST中天	600856.XSHG	30.3397	-3.15%	-2.36	0.83	801160	公用事业I	801163	燃气II	2.6	-0.08	中证1000
1695	辉隆股份	002556.XSHE	40.6162	-1.24%	45.32	1.71	801030	化工I	801034	化学制品II	2.6	-0.03	中证1000
1696	卧龙地产	600173.XSHG	34.2847	0.0%	5.81	1.33	801180	房地产I	801181	房地产开发II	2.6	0.0	中证1000
1697	银鸽投资	600069.XSHG	44.9802	-3.97%	-15.69	2.45	801140	轻工制造I	801143	造纸II	2.6	-0.1	中证1000
1698	联创股份	300343.XSHE	31.5434	-0.37%	-1.59	1.28	801760	传媒I	801751	营销传播II	2.6	-0.01	中证1000
1699	吉艾科技	300309.XSHE	38.5464	0.23%	39.73	1.85	801790	非银金融I	801191	多元金融II	2.6	0.01	中证1000
1700	凌云股份	600480.XSHG	33.0185	-0.5%	-87.41	0.72	801880	汽车I	801093	汽车零部件II	2.6	-0.01	中证1000
1701	珠江实业	600684.XSHG	30.1272	0.28%	-448.3	0.97	801180	房地产I	801181	房地产开发II	2.6	0.01	中证1000
1702	金龙汽车	600686.XSHG	40.1054	0.15%	26.55	1.16	801880	汽车I	801094	汽车整车II	2.6	0.0	中证1000
1703	摩恩电气	002451.XSHE	39.6158	2.99%	85.83	5.62	801730	电气设备I	801734	高低压设备II	2.6	0.08	中证1000
1704	光华科技	002741.XSHE	41.3902	-0.27%	109.05	3.42	801030	化工I	801034	化学制品II	2.6	-0.01	中证1000
1705	鹿港文化	601599.XSHG	31.2454	-4.29%	40.44	1.19	801760	传媒I	801761	文化传媒II	2.6	-0.11	中证1000
1706	鹏鹞环保	300664.XSHE	57.023999999999994	-1.26%	27.16	1.77	801160	公用事业I	801164	水务II	2.6	-0.03	中证1000
1707	科大国创	300520.XSHE	39.5214	0.91%	49.75	2.95	801750	计算机I	801222	计算机应用II	2.6	0.02	中证1000
1708	麦达数字	002137.XSHE	37.0758	-0.93%	-11.93	2.51	801760	传媒I	801751	营销传播II	2.56	-0.02	中证1000
1709	银河电子	002519.XSHE	39.763000000000005	1.42%	-3.5	1.56	801110	家用电器I	801112	视听器材II	2.56	0.04	中证1000
1710	深赛格	000058.XSHE	88.9672	0.28%	203464.26	4.62	801200	商业贸易I	801205	商业物业经营II	2.56	0.01	中证1000
1711	陕西黑猫	601015.XSHG	49.3826	-0.33%	36.47	0.88	801020	采掘I	801021	煤炭开采II	2.56	-0.01	中证1000
1712	柏堡龙	002776.XSHE	32.0104	1.01%	17.58	1.34	801130	纺织服装I	801132	服装家纺II	2.56	0.03	中证1000
1713	坤彩科技	603826.XSHG	72.6336	-1.93%	46.66	5.3	801050	有色金属I	801051	金属非金属新材料II	2.56	-0.05	中证1000
1714	城发环境	000885.XSHE	50.7799	0.1%	7.23	1.73	801170	交通运输I	801175	高速公路II	2.51	0.0	中证1000
1715	金浦钛业	000545.XSHE	29.4076	-2.01%	40.04	1.4	801030	化工I	801033	化学原料II	2.51	-0.05	中证1000
1716	山东路桥	000498.XSHE	51.0783	2.19%	7.42	0.96	801720	建筑装饰I	801723	基础建设II	2.51	0.05	中证1000
1717	凯撒旅游	000796.XSHE	65.043	-3.7%	65.96	2.67	801210	休闲服务I	801214	旅游综合II	2.51	-0.09	中证1000
1718	豫金刚石	300064.XSHE	38.4547	-0.63%	-146.98	0.55	801890	机械设备I	801072	通用机械II	2.51	-0.02	中证1000
1719	永兴材料	002756.XSHE	57.816	-1.18%	13.82	1.7	801040	钢铁I	801041	钢铁II	2.51	-0.03	中证1000
1720	司尔特	002538.XSHE	32.2436	0.22%	10.25	0.88	801030	化工I	801034	化学制品II	2.51	0.01	中证1000
1721	亚太股份	002284.XSHE	33.7085	-0.22%	-32.98	1.33	801880	汽车I	801093	汽车零部件II	2.51	-0.01	中证1000
1722	中广核技	000881.XSHE	66.0099	-0.31%	31.93	1.16	801030	化工I	801034	化学制品II	2.51	-0.01	中证1000
1723	华仪电气	600290.XSHG	22.2652	-0.34%	-24.95	0.55	801730	电气设备I	801733	电源设备II	2.51	-0.01	中证1000
1724	一汽夏利	000927.XSHE	55.8311	-0.57%	16.43	-9.2	801880	汽车I	801094	汽车整车II	2.51	-0.01	中证1000
1725	秦川机床	000837.XSHE	29.1909	-0.24%	-11.06	1.14	801890	机械设备I	801072	通用机械II	2.47	-0.01	中证1000
1726	栖霞建设	600533.XSHG	32.865	-0.64%	5.48	0.81	801180	房地产I	801181	房地产开发II	2.47	-0.02	中证1000
1727	旷达科技	002516.XSHE	38.3889	0.0%	24.84	1.08	801880	汽车I	801093	汽车零部件II	2.47	0.0	中证1000
1728	全通教育	300359.XSHE	34.0567	-0.56%	-5.0	2.55	801760	传媒I	801752	互联网传媒II	2.47	-0.01	中证1000
1729	莱茵体育	000558.XSHE	43.18899999999999	-1.49%	-30.66	3.58	801180	房地产I	801181	房地产开发II	2.47	-0.04	中证1000
1730	皇氏集团	002329.XSHE	30.8252	0.0%	-5.59	1.43	801120	食品饮料I	801124	食品加工II	2.47	0.0	中证1000
1731	贤丰控股	002141.XSHE	42.89	1.06%	-457.36	3.02	801080	电子I	801082	其他电子II	2.47	0.03	中证1000
1732	科士达	002518.XSHE	52.8278	3.75%	22.17	2.09	801730	电气设备I	801733	电源设备II	2.47	0.09	中证1000
1733	德尔未来	002631.XSHE	46.2978	-0.72%	68.95	2.67	801140	轻工制造I	801142	家用轻工II	2.47	-0.02	中证1000
1734	航天晨光	600501.XSHG	30.2482	0.0%	-16.02	1.55	801890	机械设备I	801074	专用设备II	2.42	0.0	中证1000
1735	风语筑	603466.XSHG	39.6781	-0.15%	16.15	2.46	801720	建筑装饰I	801722	装修装饰II	2.42	-0.0	中证1000
1736	天海防务	300008.XSHE	26.7845	-0.36%	-4.26	3.95	801740	国防军工I	801744	船舶制造II	2.42	-0.01	中证1000
1737	杭电股份	603618.XSHG	35.8642	-0.77%	28.92	1.46	801730	电气设备I	801734	高低压设备II	2.42	-0.02	中证1000
1738	金徽酒	603919.XSHG	68.0119	-1.61%	26.09	2.8	801120	食品饮料I	801123	饮料制造II	2.42	-0.04	中证1000
1739	日月股份	603218.XSHG	96.7583	-0.88%	22.71	3.01	801730	电气设备I	801733	电源设备II	2.42	-0.02	中证1000
1740	深粮控股	000019.XSHE	67.6538	-0.34%	19.48	1.54	801200	商业贸易I	801202	贸易II	2.42	-0.01	中证1000
1741	鲁亿通	300423.XSHE	60.0168	-0.83%	10.89	1.82	801730	电气设备I	801734	高低压设备II	2.42	-0.02	中证1000
1742	锦江投资	600650.XSHG	53.6165	-0.21%	20.01	1.57	801170	交通运输I	801172	公交II	2.42	-0.01	中证1000
1743	美利云	000815.XSHE	43.8016	-1.11%	143.99	2.13	801140	轻工制造I	801143	造纸II	2.38	-0.03	中证1000
1744	丽江旅游	002033.XSHE	32.9145	-0.67%	18.97	1.3	801210	休闲服务I	801214	旅游综合II	2.38	-0.02	中证1000
1745	广东鸿图	002101.XSHE	35.8813	-0.3%	12.81	0.77	801880	汽车I	801093	汽车零部件II	2.38	-0.01	中证1000
1746	甘肃电投	000791.XSHE	48.4009	0.0%	10.29	0.75	801160	公用事业I	801161	电力II	2.38	0.0	中证1000
1747	中文在线	300364.XSHE	26.8372	-0.81%	-1.54	1.34	801760	传媒I	801761	文化传媒II	2.38	-0.02	中证1000
1748	河北宣工	000923.XSHE	94.1888	-1.59%	20.06	1.37	801020	采掘I	801022	其他采掘II	2.38	-0.04	中证1000
1749	青青稞酒	002646.XSHE	46.035	-1.27%	95.32	1.95	801120	食品饮料I	801123	饮料制造II	2.33	-0.03	中证1000
1750	西部创业	000557.XSHE	48.8556	-0.6%	64.44	0.99	801170	交通运输I	801177	铁路运输II	2.33	-0.01	中证1000
1751	鸣志电器	603728.XSHG	43.7216	-1.05%	26.05	2.22	801730	电气设备I	801731	电机II	2.33	-0.02	中证1000
1752	烽火电子	000561.XSHE	39.9097	-0.91%	47.92	2.9	801740	国防军工I	801742	航空装备II	2.33	-0.02	中证1000
1753	云意电气	300304.XSHE	35.0745	2.72%	26.09	1.81	801880	汽车I	801093	汽车零部件II	2.33	0.06	中证1000
1754	朗玛信息	300288.XSHE	38.5253	-0.53%	41.38	2.82	801750	计算机I	801222	计算机应用II	2.33	-0.01	中证1000
1755	京蓝科技	000711.XSHE	56.5065	-0.18%	-339.44	1.08	801160	公用事业I	801162	环保工程及服务II	2.33	-0.0	中证1000
1756	捷昌驱动	603583.XSHG	71.0362	-2.52%	22.26	4.07	801730	电气设备I	801732	电气自动化设备II	2.29	-0.06	中证1000
1757	新黄浦	600638.XSHG	46.397	0.29%	9.54	1.04	801180	房地产I	801181	房地产开发II	2.29	0.01	中证1000
1758	厦门港务	000905.XSHE	36.5328	-0.44%	49.57	1.32	801170	交通运输I	801171	港口II	2.29	-0.01	中证1000
1759	曙光股份	600303.XSHG	21.5518	0.31%	-11.65	0.77	801880	汽车I	801094	汽车整车II	2.29	0.01	中证1000
1760	天邑股份	300504.XSHE	61.3701	-2.18%	43.78	3.37	801770	通信I	801102	通信设备II	2.29	-0.05	中证1000
1761	海立股份	600619.XSHG	68.1786	-0.51%	22.6	1.55	801110	家用电器I	801111	白色家电II	2.29	-0.01	中证1000
1762	爱柯迪	600933.XSHG	97.3266	-0.35%	24.6	2.47	801880	汽车I	801093	汽车零部件II	2.29	-0.01	中证1000
1763	章源钨业	002378.XSHE	45.5615	-1.22%	-47.65	2.45	801050	有色金属I	801054	稀有金属II	2.29	-0.03	中证1000
1764	中环装备	300140.XSHE	41.7417	-1.33%	31.41	1.79	801160	公用事业I	801162	环保工程及服务II	2.25	-0.03	中证1000
1765	歌力思	603808.XSHG	41.532	-0.24%	11.16	1.78	801130	纺织服装I	801132	服装家纺II	2.25	-0.01	中证1000
1766	南国置业	002305.XSHE	37.4591	-0.93%	44.29	0.84	801180	房地产I	801181	房地产开发II	2.25	-0.02	中证1000
1767	地素时尚	603587.XSHG	91.7488	0.09%	15.19	2.9	801130	纺织服装I	801132	服装家纺II	2.25	0.0	中证1000
1768	三丰智能	300276.XSHE	58.6835	-0.27%	24.83	1.59	801890	机械设备I	801074	专用设备II	2.25	-0.01	中证1000
1769	中来股份	300393.XSHE	49.2711	0.95%	23.07	1.86	801730	电气设备I	801733	电源设备II	2.25	0.02	中证1000
1770	华东重机	002685.XSHE	61.6707	9.97%	47.27	1.3	801890	机械设备I	801072	通用机械II	2.25	0.22	中证1000
1771	潮宏基	002345.XSHE	34.6773	-0.26%	82.79	0.99	801140	轻工制造I	801142	家用轻工II	2.2	-0.01	中证1000
1772	朗新科技	300682.XSHE	137.2733	0.25%	19.59	3.39	801750	计算机I	801222	计算机应用II	2.2	0.01	中证1000
1773	迅游科技	300467.XSHE	34.3509	-0.52%	-4.07	1.47	801760	传媒I	801752	互联网传媒II	2.2	-0.01	中证1000
1774	优博讯	300531.XSHE	42.644	-0.07%	45.22	5.5	801770	通信I	801102	通信设备II	2.16	-0.0	中证1000
1775	启明信息	002232.XSHE	32.3979	0.13%	43.81	2.86	801750	计算机I	801222	计算机应用II	2.16	0.0	中证1000
1776	志邦家居	603801.XSHG	41.6517	-1.72%	13.77	2.27	801140	轻工制造I	801142	家用轻工II	2.16	-0.04	中证1000
1777	畅联股份	603648.XSHG	34.6915	0.32%	32.31	2.08	801170	交通运输I	801178	物流II	2.16	0.01	中证1000
1778	东富龙	300171.XSHE	43.3553	-0.14%	66.35	1.42	801890	机械设备I	801074	专用设备II	2.16	-0.0	中证1000
1779	延华智能	002178.XSHE	24.9254	-0.57%	-7.82	3.02	801720	建筑装饰I	801724	专业工程II	2.16	-0.01	中证1000
1780	万盛股份	603010.XSHG	41.3722	-1.84%	36.84	3.31	801030	化工I	801034	化学制品II	2.16	-0.04	中证1000
1781	ST金贵	002716.XSHE	23.2436	-2.07%	-1.39	1.09	801050	有色金属I	801054	稀有金属II	2.16	-0.04	中证1000
1782	兰州民百	600738.XSHG	40.6069	-0.95%	7.59	2.24	801200	商业贸易I	801205	商业物业经营II	2.16	-0.02	中证1000
1783	汉钟精机	002158.XSHE	43.6048	-0.61%	20.42	2.23	801890	机械设备I	801072	通用机械II	2.11	-0.01	中证1000
1784	天保基建	000965.XSHE	33.8498	-0.33%	-10.8	0.67	801180	房地产I	801181	房地产开发II	2.11	-0.01	中证1000
1785	好莱客	603898.XSHG	44.4587	-0.42%	13.2	1.84	801140	轻工制造I	801142	家用轻工II	2.11	-0.01	中证1000
1786	珈伟新能	300317.XSHE	33.5054	-1.5%	-1.62	1.15	801730	电气设备I	801733	电源设备II	2.11	-0.03	中证1000
1787	桂东电力	600310.XSHG	31.8693	0.52%	13.77	1.57	801160	公用事业I	801161	电力II	2.11	0.01	中证1000
1788	弘亚数控	002833.XSHE	44.4534	-1.31%	16.16	3.27	801890	机械设备I	801074	专用设备II	2.11	-0.03	中证1000
1789	三雄极光	300625.XSHE	40.6	0.21%	19.78	1.88	801080	电子I	801084	光学光电子II	2.07	0.0	中证1000
1790	安正时尚	603839.XSHG	45.8146	-1.75%	14.68	1.63	801130	纺织服装I	801132	服装家纺II	2.07	-0.04	中证1000
1791	西陇科学	002584.XSHE	26.92	0.0%	136.54	1.42	801030	化工I	801034	化学制品II	2.07	0.0	中证1000
1792	海德股份	000567.XSHE	51.2911	-0.12%	25.97	1.2	801790	非银金融I	801191	多元金融II	2.07	-0.0	中证1000
1793	中成股份	000151.XSHE	29.0652	1.22%	146.38	3.07	801200	商业贸易I	801202	贸易II	2.07	0.03	中证1000
1794	索通发展	603612.XSHG	33.2269	-0.3%	37.04	1.34	801050	有色金属I	801051	金属非金属新材料II	2.07	-0.01	中证1000
1795	惠达卫浴	603385.XSHG	38.8605	-0.95%	14.65	1.19	801140	轻工制造I	801142	家用轻工II	2.02	-0.02	中证1000
1796	佩蒂股份	300673.XSHE	35.5375	-1.77%	52.18	3.61	801010	农林牧渔I	801014	饲料II	2.02	-0.04	中证1000
1797	新开源	300109.XSHE	60.2847	-3.64%	53.14	1.99	801030	化工I	801034	化学制品II	2.02	-0.07	中证1000
1798	天夏智慧	000662.XSHE	67.8814	2.9%	79.47	1.18	801750	计算机I	801222	计算机应用II	2.02	0.06	中证1000
1799	深大通	000038.XSHE	63.3606	-1.65%	-2.47	2.24	801760	传媒I	801751	营销传播II	2.02	-0.03	中证1000
1800	雪迪龙	002658.XSHE	38.7738	1.09%	28.29	1.96	801160	公用事业I	801162	环保工程及服务II	2.02	0.02	中证1000
1801	北化股份	002246.XSHE	38.9815	0.28%	24.86	1.57	801030	化工I	801034	化学制品II	2.02	0.01	中证1000
1802	亿嘉和	603666.XSHG	61.4467	-1.8%	28.15	5.67	801890	机械设备I	801072	通用机械II	2.02	-0.04	中证1000
1803	鼎汉技术	300011.XSHE	33.3514	-3.02%	-5.81	1.72	801730	电气设备I	801733	电源设备II	1.98	-0.06	中证1000
1804	密尔克卫	603713.XSHG	55.2413	1.24%	32.15	4.0	801170	交通运输I	801178	物流II	1.98	0.02	中证1000
1805	安彩高科	600207.XSHG	38.4015	3.15%	-13.75	2.4	801730	电气设备I	801733	电源设备II	1.98	0.06	中证1000
